article_id,subject_id,subject_name,subject_fullname,root_name,auto_label,main_field,sub_field,leaf_subject
978,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
978,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
979,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
979,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
980,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
980,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
981,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
981,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
981,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
982,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
982,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
982,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal,True,Sosyal,Sosyal,Sosyoloji
983,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
983,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
983,121,Madde Bağımlılığı,Sosyal > Sosyal > Madde Bağımlılığı,Sosyal,True,Sosyal,Sosyal,Madde Bağımlılığı
984,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
984,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
985,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
985,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
986,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal,True,Sosyal,Sosyal,Davranış Bilimleri
986,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
987,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
987,82,Geriatri ve Gerontoloji,Fen > Tıp > Geriatri ve Gerontoloji,Fen,True,Fen,Tıp,Geriatri ve Gerontoloji
988,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
988,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
989,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
990,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
990,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
990,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen,True,Fen,Tıp,Temel Sağlık Hizmetleri
991,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
991,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen,True,Fen,Tıp,Gastroenteroloji ve Hepatoloji
992,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
992,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
993,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen,True,Fen,Eczacılık,Toksikoloji
993,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
994,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
994,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
995,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
995,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
996,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
996,117,"Kulak, Burun, Boğaz","Fen > Tıp > Kulak, Burun, Boğaz",Fen,True,Fen,Tıp,"Kulak, Burun, Boğaz"
998,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal,True,Sosyal,Sosyal,Sanat
1000,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
1000,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
1000,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal,True,Sosyal,Sosyal,Sanat
1002,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal,True,Sosyal,Sosyal,Sanat
1003,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal,True,Sosyal,Sosyal,Sanat
1005,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1005,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal,True,Sosyal,Sosyal,Sanat
1009,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1009,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
1010,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1010,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
1012,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1012,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen,True,Fen,Ziraat,Bitki Bilimleri
1012,184,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Fen,True,Fen,Ziraat,Tarımsal Ekonomi ve Politika
1015,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1015,83,Gıda Bilimi ve Teknolojisi,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen,True,Fen,Mühendislik,Gıda Bilimi ve Teknolojisi
1017,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1017,61,Enfeksiyon Hastalıkları,Fen > Tıp > Enfeksiyon Hastalıkları,Fen,True,Fen,Tıp,Enfeksiyon Hastalıkları
1018,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
1018,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1019,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1020,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1020,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
1021,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1022,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
1022,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1023,66,Farmakoloji ve Eczacılık,Fen > Eczacılık > Farmakoloji ve Eczacılık,Fen,True,Fen,Eczacılık,Farmakoloji ve Eczacılık
1023,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1023,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen,True,Fen,Ziraat,Bitki Bilimleri
1024,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
1024,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen,True,Fen,Temel Bilimler,Parazitoloji
1024,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1025,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1025,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1025,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
1026,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
1026,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1027,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
1027,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1027,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen,True,Fen,Mühendislik,Taşınım Bilimi ve Teknolojisi
1028,139,"Mühendislik, Biyotıp","Fen > Mühendislik > Mühendislik, Biyotıp",Fen,True,Fen,Mühendislik,"Mühendislik, Biyotıp"
1028,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1028,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen,True,Fen,Mühendislik,Taşınım Bilimi ve Teknolojisi
1031,133,Metalürji Mühendisliği,Fen > Mühendislik > Metalürji Mühendisliği,Fen,True,Fen,Mühendislik,Metalürji Mühendisliği
1031,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1031,187,Taşınım Bilimi ve Teknolojisi,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen,True,Fen,Mühendislik,Taşınım Bilimi ve Teknolojisi
1033,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1033,132,Matematik,Fen > Temel Bilimler > Matematik,Fen,True,Fen,Temel Bilimler,Matematik
1034,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1034,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen,True,Fen,Mühendislik,Nanobilim ve Nanoteknoloji
1035,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1035,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen,True,Fen,Mühendislik,İmalat Mühendisliği
1035,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1037,61,Enfeksiyon Hastalıkları,Fen > Tıp > Enfeksiyon Hastalıkları,Fen,True,Fen,Tıp,Enfeksiyon Hastalıkları
1037,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
1038,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
1038,166,Psikiyatri,Fen > Tıp > Psikiyatri,Fen,True,Fen,Tıp,Psikiyatri
1038,204,"Yoğun Bakım, Tıp","Fen > Tıp > Yoğun Bakım, Tıp",Fen,True,Fen,Tıp,"Yoğun Bakım, Tıp"
1038,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
1041,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
1042,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
1042,163,Pediatri,Fen > Tıp > Pediatri,Fen,True,Fen,Tıp,Pediatri
1042,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
1044,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
1044,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
1044,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
1045,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
1046,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
1046,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
1048,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1048,154,Optik,Fen > Temel Bilimler > Optik,Fen,True,Fen,Temel Bilimler,Optik
1049,125,"Malzeme Bilimleri, Kaplamalar ve Filmler","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kaplamalar ve Filmler"
1049,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen,True,Fen,Mühendislik,"Mühendislik, Elektrik ve Elektronik"
1049,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1050,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1050,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1051,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen,True,Fen,Temel Bilimler,"Fizik, Katı Hal"
1051,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1051,154,Optik,Fen > Temel Bilimler > Optik,Fen,True,Fen,Temel Bilimler,Optik
1052,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen,True,Fen,Mühendislik,"Mühendislik, Elektrik ve Elektronik"
1052,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1053,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen,True,Fen,Temel Bilimler,"Fizik, Katı Hal"
1053,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1054,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1054,154,Optik,Fen > Temel Bilimler > Optik,Fen,True,Fen,Temel Bilimler,Optik
1055,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1055,154,Optik,Fen > Temel Bilimler > Optik,Fen,True,Fen,Temel Bilimler,Optik
1056,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1056,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Fizik, Uygulamalı"
1059,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal,True,Sosyal,Sosyal,Çevre Çalışmaları
1059,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1060,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1060,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal,True,Sosyal,Sosyal,Etnik Çalışmalar
1060,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal,True,Sosyal,Sosyal,Kültürel Çalışmalar
1061,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen,True,Fen,Mühendislik,Mimarlık
1061,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1061,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal,True,Sosyal,Sosyal,Kentsel Çalışmalar
1062,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen,True,Fen,Mühendislik,Mimarlık
1062,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen,True,Fen,Mühendislik,"Yeşil, Sürdürülebilir Bilim ve Teknoloji"
1062,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1063,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1063,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal,True,Sosyal,Sosyal,Kentsel Çalışmalar
1063,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal,True,Sosyal,Sosyal,"Otelcilik, Konaklama, Spor ve Turizm"
1064,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1064,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal,True,Sosyal,Sosyal,Siyasi Bilimler
1064,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal,True,Sosyal,Sosyal,Uluslararası İlişkiler
1066,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
1066,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1068,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1070,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1071,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen,True,Fen,Tıp,Rehabilitasyon
1071,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1072,115,Klinik Nöroloji,Fen > Tıp > Klinik Nöroloji,Fen,True,Fen,Tıp,Klinik Nöroloji
1072,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen,True,Fen,Tıp,Rehabilitasyon
1072,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1074,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
1074,168,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme","Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Fen,True,Fen,Tıp,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme"
1074,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1075,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1076,163,Pediatri,Fen > Tıp > Pediatri,Fen,True,Fen,Tıp,Pediatri
1076,171,Romatoloji,Fen > Tıp > Romatoloji,Fen,True,Fen,Tıp,Romatoloji
1079,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
1079,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
1080,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
1080,77,Fizyoloji,Fen > Tıp > Fizyoloji,Fen,True,Fen,Tıp,Fizyoloji
1081,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
1081,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
1083,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
1083,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen,True,Fen,Veterinerlik,Veterinerlik
1084,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen,True,Fen,Diş Hekimliği,Diş Hekimliği
1084,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
1084,163,Pediatri,Fen > Tıp > Pediatri,Fen,True,Fen,Tıp,Pediatri
1085,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
1085,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
1086,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen,True,Fen,Diş Hekimliği,Diş Hekimliği
1086,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
1086,163,Pediatri,Fen > Tıp > Pediatri,Fen,True,Fen,Tıp,Pediatri
1087,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1087,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1089,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1090,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1090,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen,True,Fen,Temel Bilimler,Paleontoloji
1091,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1091,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen,True,Fen,Temel Bilimler,Paleontoloji
1092,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1093,30,"Bilgisayar Bilimleri, Sibernitik","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Sibernitik"
1093,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1093,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1093,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1094,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1094,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
1094,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
1094,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen,True,Fen,Temel Bilimler,Su Kaynakları
1094,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen,True,Fen,Ziraat,Bitki Bilimleri
1095,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1095,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen,True,Fen,Mühendislik,Meteoroloji ve Atmosferik Bilimler
1095,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
1095,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen,True,Fen,Temel Bilimler,Ekoloji
1095,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal,True,Sosyal,Sosyal,Coğrafya
1096,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
1096,128,"Malzeme Bilimleri, Seramik","Fen > Mühendislik > Malzeme Bilimleri, Seramik",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Seramik"
1099,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen,True,Fen,Temel Bilimler,Biyoloji Çeşitliliğinin Korunması
1099,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen,True,Fen,Temel Bilimler,Ekoloji
1099,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen,True,Fen,Temel Bilimler,Zooloji
1100,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen,True,Fen,Temel Bilimler,Biyoloji Çeşitliliğinin Korunması
